http://doggedone.com/2013/05/07/why-golf-really-fails-to-grow/,"WHY GOLF REALLY FAILS TO GROW																								
During over 20 years within the golf industry I have read scores of articles analyzing golfs lack of growth. I have also witnessed countless programs designed solely to recruit new players of every age and demographic. The one constant is that all of the effort and money is being expended by those who have a vested interested in the game; primarily a financial interest. It’s certainly not hard to understand why equipment makers, golf retailers and course owners have been the driving force and why they might be puzzled by how little their efforts seem to be paying off. One culprit may well be our insistence upon viewing the issue from top down. While the keepers and merchants of the game debate what might be wrong, how they should address the problems and what results they expect; no one is making an in depth effort to find out how prospective and current players really see golf.																								
I would argue that for the average person considering the game, golf has an exclusionary, stodgy and elitist aura about it. We in the industry and especially those who consider themselves to be the caretakers of golfs legacy, have to try and look at this through the eyes of a newcomer. The pool of potential young players we could draw from are accustomed to activities that provide immediate gratification, sports that feature raucous crowd involvement (like the par 3 out in Phoenix or any NFL, NBA or NHL game) and an inclusive vibe. In general golf is really none of these and I would offer the recently concluded Masters as a case in point. The quiet traditional reverence that pervades one of golf’s biggest showcases sits well with purists and most current players but could easily come across as elitist and intimidating to others. Consider the Masters recently modified ban on female members and of course the fact that golfs oldest ruling body, the Royal & Ancient Club, has never had a female member. The defense is always that they are private organizations and have a right to decide who they want as members. This may be technically correct but from an image standpoint it reinforces the notion that golf is exclusionary by design and a fraternity not open to all.																								
Imagine how a non-golfer would view the discussion of the anchored club rule. Most of the commentary tends to be long winded, technical and delivered with the passion of your average PowerPoint presentation. The idea of having a comment period while never intending to seriously consider dissenting views (even from other ruling bodies) shows the inflexibility the game is famous for. I can’t remember any other major sport handling a proposed rule change in this fashion and I would never expect any sport but golf to use a term like bifurcation (when two sets of rules would do) to add to the atmosphere of self-importance. Mind you there is no need to “Happy Gilmore” the game in an attempt to widen its appeal but we should at least ask if golf is making a serious effort at inclusion or just taking itself too seriously.																								"
https://www.feedspot.com/infiniterss.php?q=site:http%3A%2F%2Fwww.golfnews.co.uk%2Ffeed,"WHY GOLF REALLY FAILS TO GROW																								
During over 20 years within the golf industry I have read scores of articles analyzing golfs lack of growth. I have also witnessed countless programs designed solely to recruit new players of every age and demographic. The one constant is that all of the effort and money is being expended by those who have a vested interested in the game; primarily a financial interest. It’s certainly not hard to understand why equipment makers, golf retailers and course owners have been the driving force and why they might be puzzled by how little their efforts seem to be paying off. One culprit may well be our insistence upon viewing the issue from top down. While the keepers and merchants of the game debate what might be wrong, how they should address the problems and what results they expect; no one is making an in depth effort to find out how prospective and current players really see golf.																								
I would argue that for the average person considering the game, golf has an exclusionary, stodgy and elitist aura about it. We in the industry and especially those who consider themselves to be the caretakers of golfs legacy, have to try and look at this through the eyes of a newcomer. The pool of potential young players we could draw from are accustomed to activities that provide immediate gratification, sports that feature raucous crowd involvement (like the par 3 out in Phoenix or any NFL, NBA or NHL game) and an inclusive vibe. In general golf is really none of these and I would offer the recently concluded Masters as a case in point. The quiet traditional reverence that pervades one of golf’s biggest showcases sits well with purists and most current players but could easily come across as elitist and intimidating to others. Consider the Masters recently modified ban on female members and of course the fact that golfs oldest ruling body, the Royal & Ancient Club, has never had a female member. The defense is always that they are private organizations and have a right to decide who they want as members. This may be technically correct but from an image standpoint it reinforces the notion that golf is exclusionary by design and a fraternity not open to all.																								
Imagine how a non-golfer would view the discussion of the anchored club rule. Most of the commentary tends to be long winded, technical and delivered with the passion of your average PowerPoint presentation. The idea of having a comment period while never intending to seriously consider dissenting views (even from other ruling bodies) shows the inflexibility the game is famous for. I can’t remember any other major sport handling a proposed rule change in this fashion and I would never expect any sport but golf to use a term like bifurcation (when two sets of rules would do) to add to the atmosphere of self-importance. Mind you there is no need to “Happy Gilmore” the game in an attempt to widen its appeal but we should at least ask if golf is making a serious effort at inclusion or just taking itself too seriously.																								"
https://blog.feedspot.com/golf_blogs/,"
Any avid golfer who watches The Golf Channel has likely seen hundreds, if not thousands of golf infomercials. They’re all quite similar – a spokesman who has 1-2 PGA Tour wins promises to fix your golf game, mid to high handicappers are shown with their swings magically being fixed, and they all seem to take place in Arizona with the mountains as a backdrop.

Their claims are ridiculous, and the product designs are even more laughable. But the truth is that there are tons of golfers buying them. Why do you think they keep purchasing advertising space? It works!

After years of seeing the same products over and over again, I decided I should do the golfing public a solid and test many of them out. So I racked up some charges on my credit card and ordered some of the usual suspects:

GX-7 Metal
Supersonic X10
C3i Wedge
B1 Blue Strike
Square Strike Wedge
I gave all of them a fair shake and tested them out. In this article, I’ll explore how each product performs against its claims, and whether or not any of them are worth purchasing."
https://thesandtrap.com/b/clubs/comparing_the_mizuno_jpx919_irons,"The JPX family’s most forgiving is a good looking game improvement club. Sure it’s got a bit of a dad-body thing going—the topline and the club’s overall shape are just a tad thick—but compared to other offerings in the category, the 919 Hot Metal is a sharply dressed hunk of Chromoly.

The Hot Metal gets its name from that Chromoly 4140M it is cast with. Mizuno says that Chromoly 4140M is a highly resilient material that helps it craft a multi-thickness face that improves ball speed and feel.

A one piece “cupped geometry” is designed to enhance feedback, while the open heel frame is said to improve stability and launch for optimal ball flight. Mizuno tweaked the sound ribs from previous models to better produce satisfying vibration patterns at impact"
https://golfdashblog.com/james-siekmann-podcast/,"James Sieckmann has instructed over 50 PGA & LPGA Tour Pros and is a six time PGA Section Teacher Of The Year.  He is recognized by Golf Magazine as a Top 100 Teacher in America. 

 James has presented coaching methods at the World Golf Fitness Summit, TPI Level 3 Golf Professional Certification Courses, and done education for PGA Sweden and the Federation De Golf Columbia.  


 
He has appeared on The Golf Channel’s “Golf Academy Live” and has had numerous instructional pieces published such as in USA Today Newspaper. James co-founded and developed The Speed Stik, a training aid that simultaneously improves balance, flexibility, technique and strength, the product has been used by many of the best players in the world and   was endorsed Vijay Singh.

Prior to his current position, James taught golf schools in Florida and played professionally in Asia, South America and throughout the world. He lives and works in Omaha, Nebraska."
https://thegolfgirl.blogspot.com,"It's a paradoxical color... one that somehow seems both modern and old fashioned... vibrant but soothing. 

They call this enigmatic and uplifting shade ""Living Coral"" and it's been chosen Color of the Year for 2019. That means we'll be seeing it just about everywhere before long, and that probably includes your local golf course.

Fashion forward golfers can get a head start on this color trend with a myriad of clothing and accessory options... available right now... from a variety of golf brands.

My selection (above) includes styles from Daily Sports USA , Chase54 , GloveIt , Canoos , Just4Golf ... to name just a few, and I found them all at Golf4Her. "
https://www.hittingthegreen.com/how-to-address-a-golf-ball-with-a-driver,"You’re on the tee, maybe the first hole, your playing partners are watching, the group behind are watching. Despite all the attention, it is essential that you’re relaxed when you address the ball. This can only come from practice and confidence, your state of mind. Remember you’re among friends, your buddies don’t want you to mess up your drive – they are right behind you. Goodness, they are next up! So, get rid of all those negative thoughts, put them out of your mind, focus on the ball and relax.

Ball position

Ball position, not too far forward, inside left heel, shaft position, not forward, not back. The position of the ball will vary depending on which club you are using but for the driver the accepted ball position is inside the left heel (for right handers). The general rule is, the longer the club, the further forward you place the ball.

Coupled with this is the position of the shaft. If the club shaft is leaning forward, you will effectively lower the loft of the club. Not good. If the club shaft is leaning back, you will increase the loft. Not what you want. Keep the club shaft in a neutral upright position in relation to the ball position. Maintain the loft of the club you are using.

A good tip is, address the ball as normal with your driver, then let go of the club. It should make contact with the inside of your left thigh (again, for right handers). In fact, this tip applies to all the clubs in your bag.

Distance from the ball

Standing too far from the ball or too near, will affect your golf swing. It is important to be standing the correct distance from the ball. Since club lengths differ, your distance from the ball will depend on which club you are using.

Every club is designed with a lie angle. Rest the club on the ground so that the bottom of the club is lying evenly, not tilting forward or back. This action will determine the distance you should be standing from the ball."
http://blog.golfnow.com/best-value-golf-courses-in-chicago/,"Chicago, like any big city, can be pricey. It doesn’t matter where you go for entertainment – out to eat, to watch a game, exploring a museum – every experience can feel expensive. Fortunately, playing golf doesn’t have to be that way. The game offers a variety of courses that can make it affordable for anybody to play. Chicago has its share of fancy private clubs – Shoreacres, Butler National, Black Sheep, Chicago Golf Club, Cog Hill, The Glen Club, etc. They’re all great experiences and special treats once in a while.
 
But the majority of golfers want value, feeling like they’re recreational dollars go a little further. That’s where dozens of lesser known – but perfectly able and enjoyable – courses fit the bill. Municipal golf – which offers some of the best value golf courses in Chicago – is a good place to start. Many suburbs within driving distance of downtown offer something for residents and better rates for the general public. The Forest Preserve courses of Cook County tend to be shorter and easier, important traits of some of the best value golf courses in Chicago. Although located within the city limits, the 6,028-yard Indian Boundary Golf Course still has that natural feel with deer roaming the fairways. The Chick Evans Golf Course in Morton Grove is even shorter (5,691 yards). The Chicago River flows through its midsection. Golfers can rent GolfBoards at both courses to spice up their round.
 
Golfers should play their final rounds at Jackson Park Golf Course on the south side before it disappears. Jackson Park, owned by the Chicago Park District, is on track to rebuilt into a new Tiger Woods design by 2021-22 that could eventually host the PGA Tour. Its lakefront setting is good now but will be better put to use by the eventual rerouting.
 
The Bonnie Brook Golf Course in Waukegan was designed in 1926 by James Foulis, who won the second U.S. Open in 1896.  The course called “The Brook” by locals has a classic feel accented by gently rolling hills, tall native grasses, sparkling lakes and the north branch of the Waukegan River.  In 2014, local architect Dave Esler transformed the 6,300-yard, par-70 Mt. Prospect Golf Club into a smorgasbord of Golden Age architecture with template holes featuring Redan, Biarritz, Double Plateau and Punchbowl greens.
 
Another architectural dream is the 6,430-yard Kankakee Elks Country Club, set upon the banks of Kankakee River in Saint Anne south of the city. Golden Age architects William Langford and Theodore Moreau, best known for their work at the Links of Lawsonia in Wisconsin, built similar bold features here.
 
Keith Foster has contributed his share of best value golf courses to greater Chicago. Shepherd’s Crook Golf Course in Zion gets great reviews on Golf Advisor for its linksy architecture and value. The Highlands of Elgin Golf Course, built atop a defunct course, showcases nine new holes around an old stone quarry. Four holes hug the top of the bluff, providing nice views and good shot values.
 
Last but not least, the Oak Grove Golf Course in Harvard occupies natural land used by a former hunt club and is considered one of the best value golf courses in Chicago."
https://mygolfspy.com/callaway-play-yellow-erc-golf-ball/,"In 1986 Jack Nicklaus captured a record 6th green jacket by dramatically winning The Masters and while Augusta’s iconic blazer has a firmly etched place in golf history, it was Jack’s yellow shirt which has come to symbolize the philanthropic efforts spearheaded by Jack and Barbara on behalf of Children’s Miracle Network Hospitals. Jack routinely donned a yellow polo during final rounds in memory of Craig Smith, the son of a close family friend who passed away in 1971 at the age of 13 from a rare form of bone cancer.

Now with the support of the PGA Tour and various corporate sponsors, Jack and Barbara have set a goal to raise $100 million over the next five years to help fund pediatric health care. Children’s Miracle Network Hospitals rely on donations to help cover treatment costs beyond what many insurance plans provide.

It’s a cause which the Nicklaus family has supported for years in Ohio and Florida, and the Play Yellow campaign looks to extend this philanthropic effort across North America.

For its part, Callaway is donating $4 for every dozen-pack of Callaway ERC Soft Yellow balls sold from April 19th-May 31st. ERC Soft is the longest “soft” ball in Callaway’s line up and features Triple Track Technology for better alignment and a yellow colorway for enhanced visibility. The total amount raised during this quarter will be announced at The Memorial tournament (May 30-June 2), which is held at Muirfield Village Golf Club (aka Jack’s place) in Dublin, Ohio."
http://www.golfwrx.com/554628/when-the-data-says-line-is-more-important-than-speed-in-putting/?utm_source=Front&utm_medium=Featured_Center_Top&utm_campaign=GolfWRX_OnSite&utm_content=main,"In my recent article, Line vs. speed: What’s really more important in putting?, I pointed out that in my 30-plus years of studying putting performance, I’ve learned that there are two important skills to putting:

ADVERTISING

Direction (line)
Distance control (speed)
There’s no question that golfers need to possess both these skills, but contrary to popular belief, they are not equally important on all putts. Sometimes, speed should be the primary concern. In other situations, golfers should be focused almost entirely on line. To make this determination, we have to consider the distance range of a putt and a golfer’s putting skill.

In the above referenced article, I showed how important speed is in putting, as well as the distances from which golfers of each handicap level should become more focused on speed. As promised, I’m going to provide some tips on direction (LINE) for golfers of different handicap levels based on the data I’ve gathe"
